core,source_core_id,task_id,op_id,op,pipe,p2_start,p2_end,p2_duration,p3_start,p3_end,p3_duration,p3_cache_hit,p3_memory_path,start_diff,end_diff,duration_diff
3,2,2,1150,MATMUL,PIPE_M,372373,375469,3096,371804,374900,3096,,,-569,-569,0
3,2,2,1151,MATMUL,PIPE_M,394045,397141,3096,393476,396572,3096,,,-569,-569,0
3,2,2,1152,MATMUL,PIPE_M,415717,418813,3096,415148,418244,3096,,,-569,-569,0
3,2,2,1153,MATMUL,PIPE_M,437389,440485,3096,436820,439916,3096,,,-569,-569,0
3,2,2,1154,MATMUL,PIPE_M,459061,462157,3096,458492,461588,3096,,,-569,-569,0
3,2,2,1155,MATMUL,PIPE_M,480733,483829,3096,480164,483260,3096,,,-569,-569,0
3,2,2,1156,MATMUL,PIPE_M,502405,505501,3096,501836,504932,3096,,,-569,-569,0
3,2,2,1157,MATMUL,PIPE_M,524964,528060,3096,524395,527491,3096,,,-569,-569,0
3,2,2,1158,MATMUL,PIPE_M,546636,549732,3096,546067,549163,3096,,,-569,-569,0
3,2,2,1159,MATMUL,PIPE_M,568308,571404,3096,567739,570835,3096,,,-569,-569,0
3,2,2,1160,MATMUL,PIPE_M,591779,594875,3096,591400,594496,3096,,,-379,-379,0
3,2,2,1161,MATMUL,PIPE_M,614722,617818,3096,614241,617337,3096,,,-481,-481,0
3,2,2,1162,ADD,PIPE_V,627311,627719,408,626830,627238,408,,,-481,-481,0
3,2,2,1163,ADD,PIPE_V,637225,637633,408,636495,636903,408,,,-730,-730,0
3,2,2,1164,ADD,PIPE_V,642586,642994,408,642105,642513,408,,,-481,-481,0
3,2,2,1165,ADD,PIPE_V,646590,646998,408,645836,646244,408,,,-754,-754,0
3,2,2,1166,ADD,PIPE_V,647358,647766,408,646654,647062,408,,,-704,-704,0
3,2,2,1167,ADD,PIPE_V,655424,655832,408,654899,655307,408,,,-525,-525,0
3,2,2,1168,ADD,PIPE_V,659127,659535,408,658246,658654,408,,,-881,-881,0
3,2,2,1169,ADD,PIPE_V,659945,660353,408,658859,659267,408,,,-1086,-1086,0
3,2,2,1170,ADD,PIPE_V,661367,661775,408,660886,661294,408,,,-481,-481,0
3,2,2,1171,ADD,PIPE_V,670676,671084,408,670174,670582,408,,,-502,-502,0
3,2,2,1172,ADD,PIPE_V,671084,671492,408,670582,670990,408,,,-502,-502,0
3,2,2,1173,ADD,PIPE_V,671492,671900,408,670990,671398,408,,,-502,-502,0
3,2,2,1174,ADD,PIPE_V,671900,672308,408,671398,671806,408,,,-502,-502,0
3,2,2,1175,ADD,PIPE_V,677684,678092,408,677182,677590,408,,,-502,-502,0
3,2,2,1176,ADD,PIPE_V,680780,681188,408,680278,680686,408,,,-502,-502,0
3,2,2,1177,ADD,PIPE_V,681188,681596,408,680686,681094,408,,,-502,-502,0
3,2,2,1178,ADD,PIPE_V,681596,682004,408,681094,681502,408,,,-502,-502,0
3,2,2,1179,ADD,PIPE_V,686972,687380,408,686470,686878,408,,,-502,-502,0
3,2,2,1180,ADD,PIPE_V,687380,687788,408,686878,687286,408,,,-502,-502,0
3,2,2,1181,ADD,PIPE_V,687788,688196,408,687286,687694,408,,,-502,-502,0
3,2,2,1182,ADD,PIPE_V,688196,688604,408,687694,688102,408,,,-502,-502,0
3,2,2,1183,ADD,PIPE_V,696260,696668,408,695758,696166,408,,,-502,-502,0
3,2,2,1184,ADD,PIPE_V,699356,699764,408,698854,699262,408,,,-502,-502,0
3,2,2,1185,ADD,PIPE_V,699764,700172,408,699262,699670,408,,,-502,-502,0
3,2,2,1284,MATMUL,PIPE_M,173892,176988,3096,173892,176988,3096,,,0,0,0
3,2,2,1285,MATMUL,PIPE_M,192468,195564,3096,192468,195564,3096,,,0,0,0
3,2,2,1286,MATMUL,PIPE_M,211044,214140,3096,211044,214140,3096,,,0,0,0
3,2,2,1287,MATMUL,PIPE_M,229620,232716,3096,229620,232716,3096,,,0,0,0
3,2,2,1288,MATMUL,PIPE_M,251292,254388,3096,251292,254388,3096,,,0,0,0
3,2,2,1289,MATMUL,PIPE_M,272964,276060,3096,272964,276060,3096,,,0,0,0
3,2,2,1290,MATMUL,PIPE_M,294636,297732,3096,294636,297732,3096,,,0,0,0
3,2,2,1291,MATMUL,PIPE_M,317300,320396,3096,317128,320224,3096,,,-172,-172,0
3,2,2,1292,MATMUL,PIPE_M,341413,344509,3096,340844,343940,3096,,,-569,-569,0
3,2,2,1293,MATMUL,PIPE_M,363085,366181,3096,362516,365612,3096,,,-569,-569,0
3,2,2,1294,MATMUL,PIPE_M,384757,387853,3096,384188,387284,3096,,,-569,-569,0
3,2,2,1295,MATMUL,PIPE_M,406429,409525,3096,405860,408956,3096,,,-569,-569,0
3,2,2,1296,MATMUL,PIPE_M,428101,431197,3096,427532,430628,3096,,,-569,-569,0
3,2,2,1297,MATMUL,PIPE_M,449773,452869,3096,449204,452300,3096,,,-569,-569,0
3,2,2,1298,MATMUL,PIPE_M,471445,474541,3096,470876,473972,3096,,,-569,-569,0
3,2,2,1299,MATMUL,PIPE_M,493117,496213,3096,492548,495644,3096,,,-569,-569,0
3,2,2,1300,MATMUL,PIPE_M,514789,517885,3096,514220,517316,3096,,,-569,-569,0
3,2,2,1301,MATMUL,PIPE_M,537348,540444,3096,536779,539875,3096,,,-569,-569,0
3,2,2,1302,MATMUL,PIPE_M,559020,562116,3096,558451,561547,3096,,,-569,-569,0
3,2,2,1303,MATMUL,PIPE_M,580692,583788,3096,580123,583219,3096,,,-569,-569,0
3,2,2,1304,MATMUL,PIPE_M,605434,608530,3096,604953,608049,3096,,,-481,-481,0
3,2,2,1305,MATMUL,PIPE_M,627106,630202,3096,626625,629721,3096,,,-481,-481,0
3,2,2,1306,MATMUL,PIPE_M,648778,651874,3096,648297,651393,3096,,,-481,-481,0
3,2,2,1307,MATMUL,PIPE_M,671492,674588,3096,670990,674086,3096,,,-502,-502,0
3,2,2,1308,MATMUL,PIPE_M,693164,696260,3096,692662,695758,3096,,,-502,-502,0
3,2,2,1309,ADD,PIPE_V,705847,706255,408,705456,705864,408,,,-391,-391,0
3,2,2,1310,ADD,PIPE_V,717932,718340,408,717430,717838,408,,,-502,-502,0
3,2,2,1311,ADD,PIPE_V,721028,721436,408,720526,720934,408,,,-502,-502,0
3,2,2,1312,ADD,PIPE_V,725149,725557,408,724556,724964,408,,,-593,-593,0
3,2,2,1313,ADD,PIPE_V,725557,725965,408,724990,725398,408,,,-567,-567,0
3,2,2,1314,ADD,PIPE_V,736918,737326,408,736233,736641,408,,,-685,-685,0
3,2,2,1315,ADD,PIPE_V,737326,737734,408,736641,737049,408,,,-685,-685,0
3,2,2,1316,ADD,PIPE_V,737734,738142,408,737049,737457,408,,,-685,-685,0
3,2,2,1317,ADD,PIPE_V,738142,738550,408,737457,737865,408,,,-685,-685,0
3,2,2,1318,ADD,PIPE_V,742700,743108,408,742198,742606,408,,,-502,-502,0
3,2,2,1319,ADD,PIPE_V,746369,746777,408,745909,746317,408,,,-460,-460,0
3,2,2,1320,ADD,PIPE_V,746777,747185,408,746317,746725,408,,,-460,-460,0
3,2,2,1321,ADD,PIPE_V,749507,749915,408,748986,749394,408,,,-521,-521,0
3,2,2,1322,ADD,PIPE_V,761481,761889,408,761048,761456,408,,,-433,-433,0
3,2,2,1323,ADD,PIPE_V,761889,762297,408,761456,761864,408,,,-433,-433,0
3,2,2,1324,ADD,PIPE_V,762297,762705,408,761864,762272,408,,,-433,-433,0
3,2,2,1325,ADD,PIPE_V,762705,763113,408,762272,762680,408,,,-433,-433,0
3,2,2,1326,ADD,PIPE_V,765054,765462,408,764621,765029,408,,,-433,-433,0
3,2,2,1327,ADD,PIPE_V,765462,765870,408,765029,765437,408,,,-433,-433,0
3,2,2,1328,ADD,PIPE_V,765870,766278,408,765437,765845,408,,,-433,-433,0
3,2,2,1329,ADD,PIPE_V,766278,766686,408,765845,766253,408,,,-433,-433,0
3,2,2,1330,ADD,PIPE_V,771451,771859,408,771018,771426,408,,,-433,-433,0
3,2,2,1331,ADD,PIPE_V,777438,777846,408,777005,777413,408,,,-433,-433,0
3,2,2,1332,ADD,PIPE_V,777846,778254,408,777413,777821,408,,,-433,-433,0
3,2,2,1431,MATMUL,PIPE_M,242004,245100,3096,242004,245100,3096,,,0,0,0
3,2,2,1432,MATMUL,PIPE_M,263676,266772,3096,263676,266772,3096,,,0,0,0
3,2,2,1433,MATMUL,PIPE_M,285348,288444,3096,285348,288444,3096,,,0,0,0
3,2,2,1434,MATMUL,PIPE_M,307704,310800,3096,307635,310731,3096,,,-69,-69,0
3,2,2,1435,MATMUL,PIPE_M,331055,334151,3096,330535,333631,3096,,,-520,-520,0
3,2,2,1436,MATMUL,PIPE_M,353797,356893,3096,353228,356324,3096,,,-569,-569,0
3,2,2,1437,MATMUL,PIPE_M,375469,378565,3096,374900,377996,3096,,,-569,-569,0
3,2,2,1438,MATMUL,PIPE_M,397141,400237,3096,396572,399668,3096,,,-569,-569,0
3,2,2,1439,MATMUL,PIPE_M,418813,421909,3096,418244,421340,3096,,,-569,-569,0
3,2,2,1440,MATMUL,PIPE_M,440485,443581,3096,439916,443012,3096,,,-569,-569,0
3,2,2,1441,MATMUL,PIPE_M,462157,465253,3096,461588,464684,3096,,,-569,-569,0
3,2,2,1442,MATMUL,PIPE_M,483829,486925,3096,483260,486356,3096,,,-569,-569,0
3,2,2,1443,MATMUL,PIPE_M,505501,508597,3096,504932,508028,3096,,,-569,-569,0
3,2,2,1444,MATMUL,PIPE_M,528060,531156,3096,527491,530587,3096,,,-569,-569,0
3,2,2,1445,MATMUL,PIPE_M,549732,552828,3096,549163,552259,3096,,,-569,-569,0
3,2,2,1446,MATMUL,PIPE_M,571404,574500,3096,570835,573931,3096,,,-569,-569,0
3,2,2,1447,MATMUL,PIPE_M,594875,597971,3096,594496,597592,3096,,,-379,-379,0
3,2,2,1448,MATMUL,PIPE_M,617818,620914,3096,617337,620433,3096,,,-481,-481,0
3,2,2,1449,MATMUL,PIPE_M,639490,642586,3096,639009,642105,3096,,,-481,-481,0
3,2,2,1450,MATMUL,PIPE_M,661162,664258,3096,660681,663777,3096,,,-481,-481,0
3,2,2,1451,MATMUL,PIPE_M,683876,686972,3096,683374,686470,3096,,,-502,-502,0
3,2,2,1452,MATMUL,PIPE_M,705548,708644,3096,705046,708142,3096,,,-502,-502,0
3,2,2,1453,MATMUL,PIPE_M,727220,730316,3096,726718,729814,3096,,,-502,-502,0
3,2,2,1454,MATMUL,PIPE_M,748892,751988,3096,748390,751486,3096,,,-502,-502,0
3,2,2,1455,MATMUL,PIPE_M,771246,774342,3096,770813,773909,3096,,,-433,-433,0
3,2,2,1456,ADD,PIPE_V,783630,784038,408,783197,783605,408,,,-433,-433,0
3,2,2,1457,ADD,PIPE_V,793391,793799,408,792928,793336,408,,,-463,-463,0
3,2,2,1458,ADD,PIPE_V,799110,799518,408,798677,799085,408,,,-433,-433,0
3,2,2,1459,ADD,PIPE_V,803261,803669,408,802695,803103,408,,,-566,-566,0
3,2,2,1460,ADD,PIPE_V,803669,804077,408,803108,803516,408,,,-561,-561,0
3,2,2,1461,ADD,PIPE_V,811494,811902,408,811061,811469,408,,,-433,-433,0
3,2,2,1462,ADD,PIPE_V,815473,815881,408,815010,815418,408,,,-463,-463,0
3,2,2,1463,ADD,PIPE_V,816086,816494,408,815626,816034,408,,,-460,-460,0
3,2,2,1464,ADD,PIPE_V,820782,821190,408,820349,820757,408,,,-433,-433,0
3,2,2,1465,ADD,PIPE_V,828475,828883,408,828227,828635,408,,,-248,-248,0
3,2,2,1466,ADD,PIPE_V,828883,829291,408,828635,829043,408,,,-248,-248,0
3,2,2,1467,ADD,PIPE_V,829293,829701,408,829043,829451,408,,,-250,-250,0
3,2,2,1468,ADD,PIPE_V,832797,833205,408,832547,832955,408,,,-250,-250,0
3,2,2,1469,ADD,PIPE_V,839206,839614,408,839000,839408,408,,,-206,-206,0
3,2,2,1470,ADD,PIPE_V,839614,840022,408,839408,839816,408,,,-206,-206,0
3,2,2,1471,ADD,PIPE_V,840022,840430,408,839816,840224,408,,,-206,-206,0
3,2,2,1472,ADD,PIPE_V,842085,842493,408,841835,842243,408,,,-250,-250,0
3,2,2,1473,ADD,PIPE_V,842493,842901,408,842243,842651,408,,,-250,-250,0
3,2,2,1474,ADD,PIPE_V,842901,843309,408,842651,843059,408,,,-250,-250,0
3,2,2,1475,ADD,PIPE_V,848506,848914,408,848636,849044,408,,,130,130,0
3,2,2,1476,ADD,PIPE_V,848914,849322,408,849044,849452,408,,,130,130,0
3,2,2,1477,ADD,PIPE_V,851578,851986,408,851328,851736,408,,,-250,-250,0
3,2,2,1478,ADD,PIPE_V,854469,854877,408,854219,854627,408,,,-250,-250,0
3,2,2,1479,ADD,PIPE_V,857565,857973,408,857315,857723,408,,,-250,-250,0
3,2,2,1578,MATMUL,PIPE_M,320708,323804,3096,320429,323525,3096,,,-279,-279,0
3,2,2,1579,MATMUL,PIPE_M,344509,347605,3096,343940,347036,3096,,,-569,-569,0
3,2,2,1580,MATMUL,PIPE_M,366181,369277,3096,365612,368708,3096,,,-569,-569,0
3,2,2,1581,MATMUL,PIPE_M,387853,390949,3096,387284,390380,3096,,,-569,-569,0
3,2,2,1582,MATMUL,PIPE_M,409525,412621,3096,408956,412052,3096,,,-569,-569,0
3,2,2,1583,MATMUL,PIPE_M,431197,434293,3096,430628,433724,3096,,,-569,-569,0
3,2,2,1584,MATMUL,PIPE_M,452869,455965,3096,452300,455396,3096,,,-569,-569,0
3,2,2,1585,MATMUL,PIPE_M,474541,477637,3096,473972,477068,3096,,,-569,-569,0
3,2,2,1586,MATMUL,PIPE_M,496213,499309,3096,495644,498740,3096,,,-569,-569,0
3,2,2,1587,MATMUL,PIPE_M,518772,521868,3096,518203,521299,3096,,,-569,-569,0
3,2,2,1588,MATMUL,PIPE_M,540444,543540,3096,539875,542971,3096,,,-569,-569,0
3,2,2,1589,MATMUL,PIPE_M,562116,565212,3096,561547,564643,3096,,,-569,-569,0
3,2,2,1590,MATMUL,PIPE_M,583788,586884,3096,583219,586315,3096,,,-569,-569,0
3,2,2,1591,MATMUL,PIPE_M,608530,611626,3096,608049,611145,3096,,,-481,-481,0
3,2,2,1592,MATMUL,PIPE_M,630202,633298,3096,629721,632817,3096,,,-481,-481,0
3,2,2,1593,MATMUL,PIPE_M,651874,654970,3096,651393,654489,3096,,,-481,-481,0
3,2,2,1594,MATMUL,PIPE_M,674588,677684,3096,674086,677182,3096,,,-502,-502,0
3,2,2,1595,MATMUL,PIPE_M,696260,699356,3096,695758,698854,3096,,,-502,-502,0
3,2,2,1596,MATMUL,PIPE_M,717932,721028,3096,717430,720526,3096,,,-502,-502,0
3,2,2,1597,MATMUL,PIPE_M,739604,742700,3096,739102,742198,3096,,,-502,-502,0
3,2,2,1598,MATMUL,PIPE_M,761958,765054,3096,761525,764621,3096,,,-433,-433,0
3,2,2,1599,MATMUL,PIPE_M,783630,786726,3096,783197,786293,3096,,,-433,-433,0
3,2,2,1600,MATMUL,PIPE_M,805302,808398,3096,804869,807965,3096,,,-433,-433,0
3,2,2,1601,MATMUL,PIPE_M,829701,832797,3096,829451,832547,3096,,,-250,-250,0
3,2,2,1602,MATMUL,PIPE_M,851373,854469,3096,851123,854219,3096,,,-250,-250,0
3,2,2,1603,ADD,PIPE_V,862065,862473,408,861802,862210,408,,,-263,-263,0
3,2,2,1604,ADD,PIPE_V,873715,874123,408,873797,874205,408,,,82,82,0
3,2,2,1605,ADD,PIPE_V,876346,876754,408,876096,876504,408,,,-250,-250,0
3,2,2,1606,ADD,PIPE_V,882960,883368,408,882823,883231,408,,,-137,-137,0
3,2,2,1607,ADD,PIPE_V,883463,883871,408,883231,883639,408,,,-232,-232,0
3,2,2,1608,ADD,PIPE_V,891838,892246,408,891781,892189,408,,,-57,-57,0
3,2,2,1609,ADD,PIPE_V,895991,896399,408,895862,896270,408,,,-129,-129,0
3,2,2,1610,ADD,PIPE_V,896466,896874,408,896270,896678,408,,,-196,-196,0
3,2,2,1611,ADD,PIPE_V,897079,897487,408,896883,897291,408,,,-196,-196,0
3,2,2,1612,ADD,PIPE_V,904210,904618,408,903960,904368,408,,,-250,-250,0
3,2,2,1613,ADD,PIPE_V,905030,905438,408,904754,905162,408,,,-276,-276,0
3,2,2,1614,ADD,PIPE_V,905643,906051,408,905367,905775,408,,,-276,-276,0
3,2,2,1615,ADD,PIPE_V,913498,913906,408,913248,913656,408,,,-250,-250,0
3,2,2,1616,ADD,PIPE_V,917207,917615,408,916957,917365,408,,,-250,-250,0
3,2,2,1617,ADD,PIPE_V,917615,918023,408,917365,917773,408,,,-250,-250,0
3,2,2,1618,ADD,PIPE_V,918023,918431,408,917773,918181,408,,,-250,-250,0
3,2,2,1619,ADD,PIPE_V,918431,918839,408,918181,918589,408,,,-250,-250,0
3,2,2,1620,ADD,PIPE_V,923194,923602,408,922944,923352,408,,,-250,-250,0
3,2,2,1621,ADD,PIPE_V,923602,924010,408,923352,923760,408,,,-250,-250,0
3,2,2,1622,ADD,PIPE_V,924010,924418,408,923760,924168,408,,,-250,-250,0
3,2,2,1623,ADD,PIPE_V,924418,924826,408,924168,924576,408,,,-250,-250,0
3,2,2,1624,ADD,PIPE_V,932482,932890,408,932232,932640,408,,,-250,-250,0
3,2,2,1625,ADD,PIPE_V,935578,935986,408,935328,935736,408,,,-250,-250,0
3,2,2,1626,ADD,PIPE_V,935986,936394,408,935736,936144,408,,,-250,-250,0
3,2,2,1725,MATMUL,PIPE_M,400237,403333,3096,399668,402764,3096,,,-569,-569,0
3,2,2,1726,MATMUL,PIPE_M,421909,425005,3096,421340,424436,3096,,,-569,-569,0
3,2,2,1727,MATMUL,PIPE_M,443581,446677,3096,443012,446108,3096,,,-569,-569,0
3,2,2,1728,MATMUL,PIPE_M,465253,468349,3096,464684,467780,3096,,,-569,-569,0
3,2,2,1729,MATMUL,PIPE_M,486925,490021,3096,486356,489452,3096,,,-569,-569,0
3,2,2,1730,MATMUL,PIPE_M,508597,511693,3096,508028,511124,3096,,,-569,-569,0
3,2,2,1731,MATMUL,PIPE_M,531156,534252,3096,530587,533683,3096,,,-569,-569,0
3,2,2,1732,MATMUL,PIPE_M,552828,555924,3096,552259,555355,3096,,,-569,-569,0
3,2,2,1733,MATMUL,PIPE_M,574500,577596,3096,573931,577027,3096,,,-569,-569,0
3,2,2,1734,MATMUL,PIPE_M,597971,601067,3096,597592,600688,3096,,,-379,-379,0
3,2,2,1735,MATMUL,PIPE_M,620914,624010,3096,620433,623529,3096,,,-481,-481,0
3,2,2,1736,MATMUL,PIPE_M,642586,645682,3096,642105,645201,3096,,,-481,-481,0
3,2,2,1737,MATMUL,PIPE_M,664258,667354,3096,663777,666873,3096,,,-481,-481,0
3,2,2,1738,MATMUL,PIPE_M,686972,690068,3096,686470,689566,3096,,,-502,-502,0
3,2,2,1739,MATMUL,PIPE_M,708644,711740,3096,708142,711238,3096,,,-502,-502,0
3,2,2,1740,MATMUL,PIPE_M,730316,733412,3096,729814,732910,3096,,,-502,-502,0
3,2,2,1741,MATMUL,PIPE_M,751988,755084,3096,751486,754582,3096,,,-502,-502,0
3,2,2,1742,MATMUL,PIPE_M,774342,777438,3096,773909,777005,3096,,,-433,-433,0
3,2,2,1743,MATMUL,PIPE_M,796014,799110,3096,795581,798677,3096,,,-433,-433,0
3,2,2,1744,MATMUL,PIPE_M,817686,820782,3096,817253,820349,3096,,,-433,-433,0
3,2,2,1745,MATMUL,PIPE_M,842085,845181,3096,841835,844931,3096,,,-250,-250,0
3,2,2,1746,MATMUL,PIPE_M,863757,866853,3096,863507,866603,3096,,,-250,-250,0
3,2,2,1747,MATMUL,PIPE_M,885429,888525,3096,885179,888275,3096,,,-250,-250,0
3,2,2,1748,MATMUL,PIPE_M,907101,910197,3096,906851,909947,3096,,,-250,-250,0
3,2,2,1749,MATMUL,PIPE_M,929386,932482,3096,929136,932232,3096,,,-250,-250,0
3,2,2,1750,ADD,PIPE_V,941975,942383,408,941725,942133,408,,,-250,-250,0
3,2,2,1751,ADD,PIPE_V,954154,954562,408,953904,954312,408,,,-250,-250,0
3,2,2,1752,ADD,PIPE_V,957250,957658,408,957000,957408,408,,,-250,-250,0
3,2,2,1753,ADD,PIPE_V,960961,961369,408,960711,961119,408,,,-250,-250,0
3,2,2,1754,ADD,PIPE_V,961369,961777,408,961119,961527,408,,,-250,-250,0
3,2,2,1755,ADD,PIPE_V,972935,973343,408,972685,973093,408,,,-250,-250,0
3,2,2,1756,ADD,PIPE_V,975826,976234,408,975576,975984,408,,,-250,-250,0
3,2,2,1757,ADD,PIPE_V,976236,976644,408,975986,976394,408,,,-250,-250,0
3,2,2,1758,ADD,PIPE_V,979740,980148,408,979490,979898,408,,,-250,-250,0
3,2,2,1759,ADD,PIPE_V,986614,987022,408,986364,986772,408,,,-250,-250,0
3,2,2,1760,ADD,PIPE_V,987022,987430,408,986772,987180,408,,,-250,-250,0
3,2,2,1761,ADD,PIPE_V,987430,987838,408,987180,987588,408,,,-250,-250,0
3,2,2,1762,ADD,PIPE_V,987838,988246,408,987588,987996,408,,,-250,-250,0
3,2,2,1763,ADD,PIPE_V,993622,994030,408,993372,993780,408,,,-250,-250,0
3,2,2,1764,ADD,PIPE_V,996718,997126,408,996468,996876,408,,,-250,-250,0
3,2,2,1765,ADD,PIPE_V,997126,997534,408,996876,997284,408,,,-250,-250,0
3,2,2,1766,ADD,PIPE_V,997534,997942,408,997284,997692,408,,,-250,-250,0
3,2,2,1767,ADD,PIPE_V,1002910,1003318,408,1002660,1003068,408,,,-250,-250,0
3,2,2,1768,ADD,PIPE_V,1003318,1003726,408,1003068,1003476,408,,,-250,-250,0
3,2,2,1769,ADD,PIPE_V,1003726,1004134,408,1003476,1003884,408,,,-250,-250,0
3,2,2,1770,ADD,PIPE_V,1004134,1004542,408,1003884,1004292,408,,,-250,-250,0
3,2,2,1771,ADD,PIPE_V,1009307,1009715,408,1009057,1009465,408,,,-250,-250,0
3,2,2,1772,ADD,PIPE_V,1012198,1012606,408,1011948,1012356,408,,,-250,-250,0
3,2,2,1773,ADD,PIPE_V,1015294,1015702,408,1015044,1015452,408,,,-250,-250,0
3,2,2,1872,MATMUL,PIPE_M,477637,480733,3096,477068,480164,3096,,,-569,-569,0
3,2,2,1873,MATMUL,PIPE_M,499309,502405,3096,498740,501836,3096,,,-569,-569,0
3,2,2,1874,MATMUL,PIPE_M,521868,524964,3096,521299,524395,3096,,,-569,-569,0
3,2,2,1875,MATMUL,PIPE_M,543540,546636,3096,542971,546067,3096,,,-569,-569,0
3,2,2,1876,MATMUL,PIPE_M,565212,568308,3096,564643,567739,3096,,,-569,-569,0
3,2,2,1877,MATMUL,PIPE_M,586884,589980,3096,586315,589411,3096,,,-569,-569,0
3,2,2,1878,MATMUL,PIPE_M,611626,614722,3096,611145,614241,3096,,,-481,-481,0
3,2,2,1879,MATMUL,PIPE_M,633298,636394,3096,632817,635913,3096,,,-481,-481,0
3,2,2,1880,MATMUL,PIPE_M,654970,658066,3096,654489,657585,3096,,,-481,-481,0
3,2,2,1881,MATMUL,PIPE_M,677684,680780,3096,677182,680278,3096,,,-502,-502,0
3,2,2,1882,MATMUL,PIPE_M,699356,702452,3096,698854,701950,3096,,,-502,-502,0
3,2,2,1883,MATMUL,PIPE_M,721028,724124,3096,720526,723622,3096,,,-502,-502,0
3,2,2,1884,MATMUL,PIPE_M,742700,745796,3096,742198,745294,3096,,,-502,-502,0
3,2,2,1885,MATMUL,PIPE_M,765054,768150,3096,764621,767717,3096,,,-433,-433,0
3,2,2,1886,MATMUL,PIPE_M,786726,789822,3096,786293,789389,3096,,,-433,-433,0
3,2,2,1887,MATMUL,PIPE_M,808398,811494,3096,807965,811061,3096,,,-433,-433,0
3,2,2,1888,MATMUL,PIPE_M,832797,835893,3096,832547,835643,3096,,,-250,-250,0
3,2,2,1889,MATMUL,PIPE_M,854469,857565,3096,854219,857315,3096,,,-250,-250,0
3,2,2,1890,MATMUL,PIPE_M,876141,879237,3096,875891,878987,3096,,,-250,-250,0
3,2,2,1891,MATMUL,PIPE_M,897813,900909,3096,897563,900659,3096,,,-250,-250,0
3,2,2,1892,MATMUL,PIPE_M,920098,923194,3096,919848,922944,3096,,,-250,-250,0
3,2,2,1893,MATMUL,PIPE_M,941770,944866,3096,941520,944616,3096,,,-250,-250,0
3,2,2,1894,MATMUL,PIPE_M,963442,966538,3096,963192,966288,3096,,,-250,-250,0
3,2,2,1895,MATMUL,PIPE_M,987430,990526,3096,987180,990276,3096,,,-250,-250,0
3,2,2,1896,MATMUL,PIPE_M,1009102,1012198,3096,1008852,1011948,3096,,,-250,-250,0
3,2,2,1897,ADD,PIPE_V,1021486,1021894,408,1021236,1021644,408,,,-250,-250,0
3,2,2,1898,ADD,PIPE_V,1031253,1031661,408,1031003,1031411,408,,,-250,-250,0
3,2,2,1899,ADD,PIPE_V,1036966,1037374,408,1036716,1037124,408,,,-250,-250,0
3,2,2,1900,ADD,PIPE_V,1040677,1041085,408,1040427,1040835,408,,,-250,-250,0
3,2,2,1901,ADD,PIPE_V,1041290,1041698,408,1041040,1041448,408,,,-250,-250,0
3,2,2,1902,ADD,PIPE_V,1052880,1053288,408,1052591,1052999,408,,,-289,-289,0
3,2,2,1903,ADD,PIPE_V,1053493,1053901,408,1053204,1053612,408,,,-289,-289,0
3,2,2,1904,ADD,PIPE_V,1054106,1054514,408,1053817,1054225,408,,,-289,-289,0
3,2,2,1905,ADD,PIPE_V,1055912,1056320,408,1055677,1056085,408,,,-235,-235,0
3,2,2,1906,ADD,PIPE_V,1065543,1065951,408,1065352,1065760,408,,,-191,-191,0
3,2,2,1907,ADD,PIPE_V,1065951,1066359,408,1065760,1066168,408,,,-191,-191,0
3,2,2,1908,ADD,PIPE_V,1066359,1066767,408,1066168,1066576,408,,,-191,-191,0
3,2,2,1909,ADD,PIPE_V,1066767,1067175,408,1066576,1066984,408,,,-191,-191,0
3,2,2,1910,ADD,PIPE_V,1075921,1076329,408,1075730,1076138,408,,,-191,-191,0
3,2,2,1911,ADD,PIPE_V,1076329,1076737,408,1076138,1076546,408,,,-191,-191,0
3,2,2,1912,ADD,PIPE_V,1076737,1077145,408,1076546,1076954,408,,,-191,-191,0
3,2,2,1913,ADD,PIPE_V,1077145,1077553,408,1076954,1077362,408,,,-191,-191,0
3,2,2,1914,ADD,PIPE_V,1081908,1082316,408,1081717,1082125,408,,,-191,-191,0
3,2,2,1915,ADD,PIPE_V,1082316,1082724,408,1082125,1082533,408,,,-191,-191,0
3,2,2,1916,ADD,PIPE_V,1082724,1083132,408,1082533,1082941,408,,,-191,-191,0
3,2,2,1917,ADD,PIPE_V,1083132,1083540,408,1082941,1083349,408,,,-191,-191,0
3,2,2,1918,ADD,PIPE_V,1091196,1091604,408,1091005,1091413,408,,,-191,-191,0
3,2,2,1919,ADD,PIPE_V,1094292,1094700,408,1094101,1094509,408,,,-191,-191,0
3,2,2,1920,ADD,PIPE_V,1094700,1095108,408,1094509,1094917,408,,,-191,-191,0
3,2,2,2019,MATMUL,PIPE_M,555924,559020,3096,555355,558451,3096,,,-569,-569,0
3,2,2,2020,MATMUL,PIPE_M,577596,580692,3096,577027,580123,3096,,,-569,-569,0
3,2,2,2021,MATMUL,PIPE_M,601522,604618,3096,601041,604137,3096,,,-481,-481,0
3,2,2,2022,MATMUL,PIPE_M,624010,627106,3096,623529,626625,3096,,,-481,-481,0
3,2,2,2023,MATMUL,PIPE_M,645682,648778,3096,645201,648297,3096,,,-481,-481,0
3,2,2,2024,MATMUL,PIPE_M,667580,670676,3096,667078,670174,3096,,,-502,-502,0
