variant,event_id,op_id,core,pipe,start,end
p3,1-1-1000009586,1000009586,2,PIPE_MTE3,1336809,1337031
p3,1-1-2436,2436,2,PIPE_V,1337031,1337439
p3,1-1-1000007675,1000007675,2,PIPE_MTE3,1337031,1337305
p3,1-1-1000008750,1000008750,2,PIPE_MTE2,1337031,1337169
p3,1-1-1000008748,1000008748,2,PIPE_MTE2,1337305,1337374
p3,1-1-2866,2866,2,PIPE_M,1339905,1343001
p3,1-1-3153,3153,2,PIPE_M,1343001,1346097
p3,1-1-3440,3440,2,PIPE_M,1346097,1349193
p3,1-1-1000007177,1000007177,2,PIPE_MTE2,1346097,1346122
p3,1-1-1000009598,1000009598,2,PIPE_MTE3,1346097,1346319
p3,1-1-1000008760,1000008760,2,PIPE_MTE2,1346319,1346388
p3,1-1-1000008973,1000008973,2,PIPE_MTE2,1346388,1346593
p3,1-1-2437,2437,2,PIPE_V,1349193,1349601
p3,1-1-2723,2723,2,PIPE_M,1349193,1352289
p3,1-1-1000009578,1000009578,2,PIPE_MTE3,1349193,1349482
p3,1-1-1000008967,1000008967,2,PIPE_MTE2,1349482,1349687
p3,1-1-2438,2438,2,PIPE_V,1352289,1352697
p3,1-1-3010,3010,2,PIPE_M,1352289,1355385
p3,1-1-3297,3297,2,PIPE_M,1355385,1358481
p3,1-1-1000009610,1000009610,2,PIPE_MTE3,1355385,1356004
p3,1-1-1000008979,1000008979,2,PIPE_MTE2,1356004,1356490
p3,1-1-1000009033,1000009033,2,PIPE_MTE2,1356490,1356900
p3,1-1-2439,2439,2,PIPE_V,1356900,1357308
p3,1-1-1000008770,1000008770,2,PIPE_MTE2,1356900,1357009
p3,1-1-1000009095,1000009095,2,PIPE_MTE2,1357009,1357214
p3,1-1-2440,2440,2,PIPE_V,1357308,1357716
p3,1-1-1000007093,1000007093,2,PIPE_MTE2,1357308,1357333
p3,1-1-1000008776,1000008776,2,PIPE_MTE2,1357333,1357402
p3,1-1-2580,2580,2,PIPE_M,1358481,1361577
p3,1-1-1000009594,1000009594,2,PIPE_MTE3,1358481,1358686
p3,1-1-1000008782,1000008782,2,PIPE_MTE2,1358686,1358755
p3,1-1-1000008788,1000008788,2,PIPE_MTE2,1358755,1358824
p3,1-1-2867,2867,2,PIPE_M,1361577,1364673
p3,1-1-3154,3154,2,PIPE_M,1364673,1367769
p3,1-1-1000009089,1000009089,2,PIPE_MTE2,1364673,1365100
p3,1-1-1000009646,1000009646,2,PIPE_MTE3,1364673,1365100
p3,1-1-2441,2441,2,PIPE_V,1365100,1365508
p3,1-1-3441,3441,2,PIPE_M,1367769,1370865
p3,1-1-1000009616,1000009616,2,PIPE_MTE3,1367769,1368097
p3,1-1-1000009107,1000009107,2,PIPE_MTE2,1368097,1368384
p3,1-1-1000009145,1000009145,2,PIPE_MTE2,1368384,1368589
p3,1-1-2442,2442,2,PIPE_V,1368589,1368997
p3,1-1-1000009225,1000009225,2,PIPE_MTE2,1368997,1369202
p3,1-1-2443,2443,2,PIPE_V,1369202,1369610
p3,1-1-1000008794,1000008794,2,PIPE_MTE2,1369202,1369271
p3,1-1-1000009219,1000009219,2,PIPE_MTE2,1369610,1369815
p3,1-1-2444,2444,2,PIPE_V,1370865,1371273
p3,1-1-2724,2724,2,PIPE_M,1370865,1373961
p3,1-1-1000008796,1000008796,2,PIPE_MTE2,1370865,1371094
p3,1-1-1000009620,1000009620,2,PIPE_MTE3,1370865,1371419
p3,1-1-1000007183,1000007183,2,PIPE_MTE2,1371273,1371298
p3,1-1-1000008802,1000008802,2,PIPE_MTE2,1371298,1371430
p3,1-1-3011,3011,2,PIPE_M,1373961,1377057
p3,1-1-1000009231,1000009231,2,PIPE_MTE2,1373961,1374371
p3,1-1-3298,3298,2,PIPE_M,1377057,1380153
p3,1-1-1000009632,1000009632,2,PIPE_MTE3,1377057,1377324
p3,1-1-2445,2445,2,PIPE_V,1377324,1377732
p3,1-1-1000009349,1000009349,2,PIPE_MTE2,1377732,1377937
p3,1-1-2446,2446,2,PIPE_V,1377937,1378345
p3,1-1-1000009329,1000009329,2,PIPE_MTE2,1378345,1378550
p3,1-1-2447,2447,2,PIPE_V,1378550,1378958
p3,1-1-1000008816,1000008816,2,PIPE_MTE2,1378550,1378681
p3,1-1-1000007099,1000007099,2,PIPE_MTE2,1378958,1378983
p3,1-1-1000008822,1000008822,2,PIPE_MTE2,1378983,1379052
p3,1-1-2581,2581,2,PIPE_M,1380153,1383249
p3,1-1-1000009636,1000009636,2,PIPE_MTE3,1380153,1380358
p3,1-1-2868,2868,2,PIPE_M,1383249,1386345
p3,1-1-1000009355,1000009355,2,PIPE_MTE2,1386345,1386935
p3,1-1-1000009652,1000009652,2,PIPE_MTE3,1386345,1386935
p3,1-1-2448,2448,2,PIPE_V,1386935,1387343
p3,1-1-1000008830,1000008830,2,PIPE_MTE2,1387343,1387412
p3,1-1-3155,3155,2,PIPE_M,1387412,1390508
p3,1-1-1000008828,1000008828,2,PIPE_MTE2,1387412,1387481
p3,1-1-3442,3442,2,PIPE_M,1390508,1393604
p3,1-1-1000009722,1000009722,2,PIPE_MTE3,1390508,1390713
p3,1-1-2449,2449,2,PIPE_V,1390713,1391121
p3,1-1-2450,2450,2,PIPE_V,1391121,1391529
p3,1-1-1000008852,1000008852,2,PIPE_MTE2,1391121,1391190
p3,1-1-2451,2451,2,PIPE_V,1391529,1391937
p3,1-1-1000008850,1000008850,2,PIPE_MTE2,1391529,1391598
p3,1-1-2452,2452,2,PIPE_V,1391937,1392345
p3,1-1-1000007189,1000007189,2,PIPE_MTE2,1391937,1391962
p3,1-1-2725,2725,2,PIPE_M,1393604,1396700
p3,1-1-1000008848,1000008848,2,PIPE_MTE2,1393604,1393811
p3,1-1-1000009684,1000009684,2,PIPE_MTE3,1393604,1394042
p3,1-1-1000008836,1000008836,2,PIPE_MTE2,1393811,1393975
p3,1-1-2453,2453,2,PIPE_V,1396700,1397108
p3,1-1-3012,3012,2,PIPE_M,1396700,1399796
p3,1-1-2454,2454,2,PIPE_V,1397108,1397516
p3,1-1-1000007105,1000007105,2,PIPE_MTE2,1397108,1397236
p3,1-1-1000008832,1000008832,2,PIPE_MTE2,1397236,1397405
p3,1-1-2455,2455,2,PIPE_V,1397516,1397924
p3,1-1-1000008834,1000008834,2,PIPE_MTE2,1397516,1397590
p3,1-1-2456,2456,2,PIPE_V,1397924,1398332
p3,1-1-1000008846,1000008846,2,PIPE_MTE2,1397924,1397993
p3,1-1-1000008844,1000008844,2,PIPE_MTE2,1398332,1398401
p3,1-1-3299,3299,2,PIPE_M,1399796,1402892
p3,1-1-2582,2582,2,PIPE_M,1402892,1405988
p3,1-1-1000009700,1000009700,2,PIPE_MTE3,1402892,1403224
p3,1-1-2457,2457,2,PIPE_V,1403224,1403632
p3,1-1-2869,2869,2,PIPE_M,1405988,1409084
p3,1-1-2458,2458,2,PIPE_V,1409084,1409492
p3,1-1-3156,3156,2,PIPE_M,1409084,1412180
p3,1-1-2459,2459,2,PIPE_V,1409492,1409900
p3,1-1-3443,3443,2,PIPE_M,1412180,1415276
p3,1-1-1000008840,1000008840,2,PIPE_MTE2,1412180,1412348
p3,1-1-1000009716,1000009716,2,PIPE_MTE3,1412180,1412620
p3,1-1-1000007195,1000007195,2,PIPE_MTE2,1412620,1412645
p3,1-1-1000008838,1000008838,2,PIPE_MTE2,1412645,1412783
p3,1-1-1000007303,1000007303,2,PIPE_MTE2,1412783,1412989
p3,1-1-1000008842,1000008842,2,PIPE_MTE2,1412989,1413127
p3,1-1-1000008961,1000008961,2,PIPE_MTE2,1413127,1413537
p3,1-1-1000009007,1000009007,2,PIPE_MTE2,1413537,1413947
p3,1-1-2583,2583,2,PIPE_V,1415276,1415684
p3,1-1-2726,2726,2,PIPE_M,1415276,1418372
p3,1-1-1000009678,1000009678,2,PIPE_MTE3,1415276,1415608
p3,1-1-1000007111,1000007111,2,PIPE_MTE2,1415608,1415942
p3,1-1-1000007681,1000007681,2,PIPE_MTE3,1415608,1416317
p3,1-1-1000008858,1000008858,2,PIPE_MTE2,1415942,1416218
p3,1-1-1000008864,1000008864,2,PIPE_MTE2,1416317,1416500
p3,1-1-3013,3013,2,PIPE_M,1418372,1421468
p3,1-1-3300,3300,2,PIPE_M,1421468,1424564
p3,1-1-1000008870,1000008870,2,PIPE_MTE2,1421468,1421537
p3,1-1-3587,3587,2,PIPE_M,1424564,1427660
p3,1-1-1000009692,1000009692,2,PIPE_MTE3,1424564,1424896
p3,1-1-1000009085,1000009085,2,PIPE_MTE2,1424896,1425306
p3,1-1-2584,2584,2,PIPE_V,1425306,1425714
p3,1-1-2870,2870,2,PIPE_M,1427660,1430756
p3,1-1-1000009672,1000009672,2,PIPE_MTE3,1427660,1427992
p3,1-1-1000009071,1000009071,2,PIPE_MTE2,1427992,1428402
p3,1-1-2585,2585,2,PIPE_V,1430756,1431164
p3,1-1-3157,3157,2,PIPE_M,1430756,1433852
p3,1-1-3444,3444,2,PIPE_M,1433852,1436948
p3,1-1-1000009708,1000009708,2,PIPE_MTE3,1433852,1434184
p3,1-1-1000009081,1000009081,2,PIPE_MTE2,1434184,1434594
p3,1-1-1000009131,1000009131,2,PIPE_MTE2,1434594,1435004
p3,1-1-2586,2586,2,PIPE_V,1435004,1435412
p3,1-1-1000008880,1000008880,2,PIPE_MTE2,1435004,1435142
p3,1-1-1000009215,1000009215,2,PIPE_MTE2,1435142,1435552
p3,1-1-2587,2587,2,PIPE_V,1435552,1435960
p3,1-1-1000008882,1000008882,2,PIPE_MTE2,1435552,1435690
p3,1-1-2727,2727,2,PIPE_M,1436948,1440044
p3,1-1-1000007201,1000007201,2,PIPE_MTE2,1436948,1436973
p3,1-1-1000009688,1000009688,2,PIPE_MTE3,1436948,1437445
p3,1-1-1000008888,1000008888,2,PIPE_MTE2,1436973,1437196
p3,1-1-1000007309,1000007309,2,PIPE_MTE2,1437445,1437651
p3,1-1-1000008898,1000008898,2,PIPE_MTE2,1437651,1437789
p3,1-1-3014,3014,2,PIPE_M,1440044,1443140
p3,1-1-1000009197,1000009197,2,PIPE_MTE2,1440044,1440532
p3,1-1-3301,3301,2,PIPE_M,1443140,1446236
p3,1-1-1000009726,1000009726,2,PIPE_MTE3,1443140,1443345
p3,1-1-2588,2588,2,PIPE_V,1443345,1443753
p3,1-1-3588,3588,2,PIPE_M,1446236,1449332
p3,1-1-1000009704,1000009704,2,PIPE_MTE3,1446236,1446568
p3,1-1-1000009205,1000009205,2,PIPE_MTE2,1446568,1446978
p3,1-1-1000009313,1000009313,2,PIPE_MTE2,1446978,1447388
p3,1-1-2589,2589,2,PIPE_V,1447388,1447796
p3,1-1-1000009307,1000009307,2,PIPE_MTE2,1447796,1448128
p3,1-1-2590,2590,2,PIPE_V,1448128,1448536
p3,1-1-1000007117,1000007117,2,PIPE_MTE2,1448128,1448309
p3,1-1-1000008908,1000008908,2,PIPE_MTE2,1448309,1448378
p3,1-1-1000009303,1000009303,2,PIPE_MTE2,1448536,1448765
p3,1-1-2871,2871,2,PIPE_M,1449332,1452428
p3,1-1-1000009712,1000009712,2,PIPE_MTE3,1449332,1449664
p3,1-1-2591,2591,2,PIPE_V,1449664,1450072
p3,1-1-1000008920,1000008920,2,PIPE_MTE2,1449664,1449802
p3,1-1-1000008918,1000008918,2,PIPE_MTE2,1450072,1450141
p3,1-1-3158,3158,2,PIPE_M,1452428,1455524
p3,1-1-3445,3445,2,PIPE_M,1455524,1458620
p3,1-1-1000009337,1000009337,2,PIPE_MTE2,1458620,1459043
p3,1-1-1000009732,1000009732,2,PIPE_MTE3,1458620,1459043
p3,1-1-2592,2592,2,PIPE_V,1459043,1459451
p3,1-1-2593,2593,2,PIPE_V,1459451,1459859
p3,1-1-1000008930,1000008930,2,PIPE_MTE2,1459451,1459594
p3,1-1-2594,2594,2,PIPE_V,1459859,1460267
p3,1-1-2728,2728,2,PIPE_M,1459859,1462955
p3,1-1-1000008928,1000008928,2,PIPE_MTE2,1459859,1459999
p3,1-1-2595,2595,2,PIPE_V,1460267,1460675
p3,1-1-1000007207,1000007207,2,PIPE_MTE2,1460267,1460292
p3,1-1-1000008926,1000008926,2,PIPE_MTE2,1460292,1460361
p3,1-1-1000007315,1000007315,2,PIPE_MTE2,1460675,1460778
p3,1-1-1000008936,1000008936,2,PIPE_MTE2,1460778,1460912
p3,1-1-3015,3015,2,PIPE_M,1462955,1466051
p3,1-1-3302,3302,2,PIPE_M,1466051,1469147
p3,1-1-3589,3589,2,PIPE_M,1469147,1472243
p3,1-1-1000009800,1000009800,2,PIPE_MTE3,1469147,1469352
p3,1-1-2596,2596,2,PIPE_V,1469352,1469760
p3,1-1-2597,2597,2,PIPE_V,1469760,1470168
p3,1-1-1000007123,1000007123,2,PIPE_MTE2,1469760,1469863
p3,1-1-1000008958,1000008958,2,PIPE_MTE2,1469863,1469932
p3,1-1-2598,2598,2,PIPE_V,1470168,1470576
p3,1-1-1000008956,1000008956,2,PIPE_MTE2,1470168,1470237
p3,1-1-2599,2599,2,PIPE_V,1470576,1470984
p3,1-1-1000008954,1000008954,2,PIPE_MTE2,1470576,1470714
p3,1-1-2872,2872,2,PIPE_M,1472243,1475339
p3,1-1-1000009762,1000009762,2,PIPE_MTE3,1472243,1472448
p3,1-1-2600,2600,2,PIPE_V,1475339,1475747
p3,1-1-3159,3159,2,PIPE_M,1475339,1478435
p3,1-1-2601,2601,2,PIPE_V,1475747,1476155
p3,1-1-2602,2602,2,PIPE_V,1476155,1476563
p3,1-1-2603,2603,2,PIPE_V,1476563,1476971
p3,1-1-3446,3446,2,PIPE_M,1478435,1481531
p3,1-1-1000008944,1000008944,2,PIPE_MTE2,1478435,1478504
p3,1-1-1000008942,1000008942,2,PIPE_MTE2,1478504,1478573
p3,1-1-1000007213,1000007213,2,PIPE_MTE2,1478573,1478598
p3,1-1-1000008938,1000008938,2,PIPE_MTE2,1478598,1478667
p3,1-1-1000007321,1000007321,2,PIPE_MTE2,1478667,1478780
p3,1-1-1000008940,1000008940,2,PIPE_MTE2,1478780,1478982
p3,1-1-1000007129,1000007129,2,PIPE_MTE2,1478982,1479188
p3,1-1-1000008952,1000008952,2,PIPE_MTE2,1479188,1479285
p3,1-1-2729,2729,2,PIPE_M,1481531,1484627
p3,1-1-1000009774,1000009774,2,PIPE_MTE3,1481531,1481736
p3,1-1-2604,2604,2,PIPE_V,1481736,1482144
p3,1-1-2605,2605,2,PIPE_V,1484627,1485035
p3,1-1-3016,3016,2,PIPE_M,1484627,1487723
p3,1-1-2606,2606,2,PIPE_V,1487723,1488131
p3,1-1-3303,3303,2,PIPE_M,1487723,1490819
p3,1-1-3590,3590,2,PIPE_M,1490819,1493915
p3,1-1-1000009794,1000009794,2,PIPE_MTE3,1490819,1491024
p3,1-1-1000008950,1000008950,2,PIPE_MTE2,1491024,1491093
p3,1-1-1000008948,1000008948,2,PIPE_MTE2,1491093,1491162
p3,1-1-1000008946,1000008946,2,PIPE_MTE2,1491162,1491231
p3,1-1-1000009067,1000009067,2,PIPE_MTE2,1491231,1491436
p3,1-1-1000009113,1000009113,2,PIPE_MTE2,1491436,1491641
p3,1-1-2730,2730,2,PIPE_V,1491641,1492049
p3,1-1-2873,2873,2,PIPE_M,1493915,1497011
p3,1-1-1000008964,1000008964,2,PIPE_MTE2,1493915,1494053
p3,1-1-1000009758,1000009758,2,PIPE_MTE3,1493915,1494189
p3,1-1-1000007687,1000007687,2,PIPE_MTE3,1494189,1494394
p3,1-1-1000007219,1000007219,2,PIPE_MTE2,1494394,1494419
p3,1-1-1000008970,1000008970,2,PIPE_MTE2,1494419,1494488
p3,1-1-3160,3160,2,PIPE_M,1497011,1500107
p3,1-1-3447,3447,2,PIPE_M,1500107,1503203
p3,1-1-3734,3734,2,PIPE_M,1503203,1506299
p3,1-1-1000007327,1000007327,2,PIPE_MTE2,1503203,1503409
p3,1-1-1000009770,1000009770,2,PIPE_MTE3,1503203,1503580
p3,1-1-1000008976,1000008976,2,PIPE_MTE2,1503409,1503547
p3,1-1-1000009191,1000009191,2,PIPE_MTE2,1503580,1503785
p3,1-1-2731,2731,2,PIPE_V,1503785,1504193
p3,1-1-3017,3017,2,PIPE_M,1506299,1509395
p3,1-1-1000009752,1000009752,2,PIPE_MTE3,1506299,1506504
p3,1-1-1000009181,1000009181,2,PIPE_MTE2,1506504,1506778
p3,1-1-2732,2732,2,PIPE_V,1509395,1509803
p3,1-1-3304,3304,2,PIPE_M,1509395,1512491
p3,1-1-3591,3591,2,PIPE_M,1512491,1515587
p3,1-1-1000009780,1000009780,2,PIPE_MTE3,1512491,1512696
p3,1-1-1000009187,1000009187,2,PIPE_MTE2,1512696,1512981
p3,1-1-1000009237,1000009237,2,PIPE_MTE2,1512981,1513391
p3,1-1-2733,2733,2,PIPE_V,1513391,1513799
p3,1-1-1000007135,1000007135,2,PIPE_MTE2,1513391,1513597
p3,1-1-1000008990,1000008990,2,PIPE_MTE2,1513597,1513688
p3,1-1-1000009297,1000009297,2,PIPE_MTE2,1513799,1514186
p3,1-1-2734,2734,2,PIPE_V,1514186,1514594
p3,1-1-1000008998,1000008998,2,PIPE_MTE2,1514186,1514324
p3,1-1-2874,2874,2,PIPE_M,1515587,1518683
p3,1-1-1000009766,1000009766,2,PIPE_MTE3,1515587,1515792
p3,1-1-1000008996,1000008996,2,PIPE_MTE2,1515792,1515861
p3,1-1-1000009004,1000009004,2,PIPE_MTE2,1515861,1515930
p3,1-1-3161,3161,2,PIPE_M,1518683,1521779
p3,1-1-3448,3448,2,PIPE_M,1521779,1524875
p3,1-1-1000009287,1000009287,2,PIPE_MTE2,1521779,1522229
p3,1-1-1000009808,1000009808,2,PIPE_MTE3,1521779,1522229
p3,1-1-2735,2735,2,PIPE_V,1522229,1522637
p3,1-1-3735,3735,2,PIPE_M,1524875,1527971
p3,1-1-1000009786,1000009786,2,PIPE_MTE3,1524875,1525080
p3,1-1-1000009325,1000009325,2,PIPE_MTE2,1525080,1525285
p3,1-1-1000009441,1000009441,2,PIPE_MTE2,1525285,1525490
p3,1-1-2736,2736,2,PIPE_V,1525490,1525898
p3,1-1-1000009435,1000009435,2,PIPE_MTE2,1525898,1526103
p3,1-1-2737,2737,2,PIPE_V,1526103,1526511
p3,1-1-1000009014,1000009014,2,PIPE_MTE2,1526103,1526172
p3,1-1-1000009419,1000009419,2,PIPE_MTE2,1526511,1526821
p3,1-1-3018,3018,2,PIPE_M,1527971,1531067
p3,1-1-1000009790,1000009790,2,PIPE_MTE3,1527971,1528176
p3,1-1-2738,2738,2,PIPE_V,1528176,1528584
p3,1-1-1000007225,1000007225,2,PIPE_MTE2,1528176,1528201
p3,1-1-1000009020,1000009020,2,PIPE_MTE2,1528201,1528270
p3,1-1-1000007333,1000007333,2,PIPE_MTE2,1528584,1528814
p3,1-1-1000009030,1000009030,2,PIPE_MTE2,1528814,1528883
p3,1-1-3305,3305,2,PIPE_M,1531067,1534163
p3,1-1-1000009804,1000009804,2,PIPE_MTE3,1534163,1534400
p3,1-1-3592,3592,2,PIPE_M,1534400,1537496
p3,1-1-1000009453,1000009453,2,PIPE_MTE2,1537496,1537906
p3,1-1-1000009812,1000009812,2,PIPE_MTE3,1537496,1537906
p3,1-1-2739,2739,2,PIPE_V,1537906,1538314
p3,1-1-2740,2740,2,PIPE_V,1538314,1538722
p3,1-1-2741,2741,2,PIPE_V,1538722,1539130
p3,1-1-1000007141,1000007141,2,PIPE_MTE2,1538722,1538825
p3,1-1-1000009064,1000009064,2,PIPE_MTE2,1538825,1538894
p3,1-1-2875,2875,2,PIPE_M,1538894,1541990
p3,1-1-1000009062,1000009062,2,PIPE_MTE2,1538894,1538963
p3,1-1-2742,2742,2,PIPE_V,1539130,1539538
p3,1-1-3162,3162,2,PIPE_M,1541990,1545086
p3,1-1-1000009038,1000009038,2,PIPE_MTE2,1541990,1542128
p3,1-1-1000009036,1000009036,2,PIPE_MTE2,1542128,1542255
p3,1-1-3449,3449,2,PIPE_M,1545086,1548182
p3,1-1-2743,2743,2,PIPE_V,1548182,1548590
p3,1-1-3736,3736,2,PIPE_M,1548182,1551278
p3,1-1-1000009874,1000009874,2,PIPE_MTE3,1548182,1548593
p3,1-1-1000009044,1000009044,2,PIPE_MTE2,1548590,1548685
p3,1-1-2744,2744,2,PIPE_V,1548593,1549001
p3,1-1-2745,2745,2,PIPE_V,1549001,1549409
p3,1-1-1000007231,1000007231,2,PIPE_MTE2,1549001,1549026
p3,1-1-1000009040,1000009040,2,PIPE_MTE2,1549026,1549095
p3,1-1-2746,2746,2,PIPE_V,1549409,1549817
p3,1-1-1000007339,1000007339,2,PIPE_MTE2,1549409,1549512
p3,1-1-1000009042,1000009042,2,PIPE_MTE2,1549512,1549581
p3,1-1-3019,3019,2,PIPE_M,1551278,1554374
p3,1-1-1000009842,1000009842,2,PIPE_MTE3,1551278,1551546
p3,1-1-2747,2747,2,PIPE_V,1554374,1554782
p3,1-1-3306,3306,2,PIPE_M,1554374,1557470
p3,1-1-2748,2748,2,PIPE_V,1554782,1555190
p3,1-1-2749,2749,2,PIPE_V,1555190,1555598
p3,1-1-2750,2750,2,PIPE_V,1555598,1556006
p3,1-1-3593,3593,2,PIPE_M,1557470,1560566
p3,1-1-1000007147,1000007147,2,PIPE_MTE2,1557470,1557495
p3,1-1-1000009058,1000009058,2,PIPE_MTE2,1557495,1557564
p3,1-1-1000009048,1000009048,2,PIPE_MTE2,1557564,1557633
p3,1-1-1000009046,1000009046,2,PIPE_MTE2,1557633,1557702
p3,1-1-1000009050,1000009050,2,PIPE_MTE2,1557702,1557771
p3,1-1-1000009056,1000009056,2,PIPE_MTE2,1557771,1557863
p3,1-1-2876,2876,2,PIPE_M,1560566,1563662
p3,1-1-1000009852,1000009852,2,PIPE_MTE3,1560566,1560834
p3,1-1-2751,2751,2,PIPE_V,1563662,1564070
p3,1-1-3163,3163,2,PIPE_M,1563662,1566758
p3,1-1-2752,2752,2,PIPE_V,1566758,1567166
p3,1-1-3450,3450,2,PIPE_M,1566758,1569854
p3,1-1-2753,2753,2,PIPE_V,1567166,1567574
p3,1-1-3737,3737,2,PIPE_M,1569854,1572950
p3,1-1-1000007237,1000007237,2,PIPE_MTE2,1569854,1569879
p3,1-1-1000009868,1000009868,2,PIPE_MTE3,1569854,1570059
p3,1-1-1000009054,1000009054,2,PIPE_MTE2,1570059,1570128
p3,1-1-1000007345,1000007345,2,PIPE_MTE2,1570128,1570231
p3,1-1-1000009052,1000009052,2,PIPE_MTE2,1570231,1570300
p3,1-1-1000009060,1000009060,2,PIPE_MTE2,1570300,1570369
p3,1-1-1000009175,1000009175,2,PIPE_MTE2,1570369,1570574
p3,1-1-1000009211,1000009211,2,PIPE_MTE2,1570574,1570779
p3,1-1-3020,3020,2,PIPE_M,1572950,1576046
p3,1-1-1000009832,1000009832,2,PIPE_MTE3,1572950,1573155
p3,1-1-2877,2877,2,PIPE_V,1573155,1573563
p3,1-1-1000007693,1000007693,2,PIPE_MTE3,1573155,1573429
p3,1-1-1000009078,1000009078,2,PIPE_MTE2,1573155,1573293
p3,1-1-1000009074,1000009074,2,PIPE_MTE2,1573429,1573498
p3,1-1-3307,3307,2,PIPE_M,1576046,1579142
p3,1-1-3594,3594,2,PIPE_M,1579142,1582238
p3,1-1-3881,3881,2,PIPE_M,1582238,1585334
p3,1-1-1000009846,1000009846,2,PIPE_MTE3,1582238,1582443
p3,1-1-1000009076,1000009076,2,PIPE_MTE2,1582443,1582512
p3,1-1-1000009249,1000009249,2,PIPE_MTE2,1582512,1582717
p3,1-1-2878,2878,2,PIPE_V,1585334,1585742
p3,1-1-3164,3164,2,PIPE_M,1585334,1588430
p3,1-1-1000009828,1000009828,2,PIPE_MTE3,1585334,1585539
p3,1-1-1000009283,1000009283,2,PIPE_MTE2,1585539,1585744
p3,1-1-2879,2879,2,PIPE_V,1588430,1588838
p3,1-1-3451,3451,2,PIPE_M,1588430,1591526
p3,1-1-3738,3738,2,PIPE_M,1591526,1594622
p3,1-1-1000009293,1000009293,2,PIPE_MTE2,1591526,1592080
p3,1-1-1000009856,1000009856,2,PIPE_MTE3,1591526,1592080
p3,1-1-1000009343,1000009343,2,PIPE_MTE2,1592080,1592285
p3,1-1-2880,2880,2,PIPE_V,1592285,1592693
p3,1-1-1000009092,1000009092,2,PIPE_MTE2,1592285,1592354
p3,1-1-1000009413,1000009413,2,PIPE_MTE2,1592354,1592559
p3,1-1-2881,2881,2,PIPE_V,1592693,1593101
p3,1-1-1000007243,1000007243,2,PIPE_MTE2,1592693,1592718
p3,1-1-1000009098,1000009098,2,PIPE_MTE2,1592718,1592787
p3,1-1-3021,3021,2,PIPE_M,1594622,1597718
p3,1-1-1000007351,1000007351,2,PIPE_MTE2,1594622,1594828
p3,1-1-1000009838,1000009838,2,PIPE_MTE3,1594622,1594930
p3,1-1-1000009104,1000009104,2,PIPE_MTE2,1594930,1594999
p3,1-1-1000009110,1000009110,2,PIPE_MTE2,1594999,1595068
p3,1-1-3308,3308,2,PIPE_M,1597718,1600814
p3,1-1-3595,3595,2,PIPE_M,1600814,1603910
p3,1-1-1000009407,1000009407,2,PIPE_MTE2,1600814,1601224
p3,1-1-3882,3882,2,PIPE_M,1603910,1607006
p3,1-1-1000009860,1000009860,2,PIPE_MTE3,1603910,1604115
p3,1-1-2882,2882,2,PIPE_V,1604115,1604523
p3,1-1-1000009425,1000009425,2,PIPE_MTE2,1604523,1604728
p3,1-1-1000009539,1000009539,2,PIPE_MTE2,1604728,1604933
p3,1-1-2883,2883,2,PIPE_V,1607006,1607414
p3,1-1-1000009864,1000009864,2,PIPE_MTE3,1607006,1607211
p3,1-1-1000009533,1000009533,2,PIPE_MTE2,1607211,1607416
p3,1-1-2884,2884,2,PIPE_V,1607416,1607824
p3,1-1-1000009120,1000009120,2,PIPE_MTE2,1607416,1607485
p3,1-1-3165,3165,2,PIPE_M,1607824,1610920
p3,1-1-1000009529,1000009529,2,PIPE_MTE2,1607824,1608144
p3,1-1-2885,2885,2,PIPE_V,1610920,1611328
p3,1-1-1000009128,1000009128,2,PIPE_MTE2,1610920,1611127
p3,1-1-3452,3452,2,PIPE_M,1611328,1614424
p3,1-1-1000009126,1000009126,2,PIPE_MTE2,1611328,1611535
p3,1-1-3739,3739,2,PIPE_M,1614424,1617520
p3,1-1-1000009884,1000009884,2,PIPE_MTE3,1614424,1614629
p3,1-1-1000009545,1000009545,2,PIPE_MTE2,1614629,1614834
p3,1-1-2886,2886,2,PIPE_V,1617520,1617928
p3,1-1-1000009878,1000009878,2,PIPE_MTE3,1617520,1617725
p3,1-1-2887,2887,2,PIPE_V,1617928,1618336
p3,1-1-1000009647,1000009647,2,PIPE_MTE2,1617928,1618133
p3,1-1-2888,2888,2,PIPE_V,1618336,1618744
p3,1-1-1000009136,1000009136,2,PIPE_MTE2,1618336,1618405
p3,1-1-3022,3022,2,PIPE_M,1618405,1621501
p3,1-1-1000007249,1000007249,2,PIPE_MTE2,1618405,1618430
p3,1-1-1000009134,1000009134,2,PIPE_MTE2,1618430,1618499
p3,1-1-1000009653,1000009653,2,PIPE_MTE2,1618744,1619169
p3,1-1-3309,3309,2,PIPE_M,1621501,1624597
p3,1-1-1000009888,1000009888,2,PIPE_MTE3,1624597,1624802
p3,1-1-2889,2889,2,PIPE_V,1624802,1625210
p3,1-1-1000007357,1000007357,2,PIPE_MTE2,1624802,1624905
p3,1-1-1000009142,1000009142,2,PIPE_MTE2,1625210,1625279
p3,1-1-3596,3596,2,PIPE_M,1625279,1628375
p3,1-1-1000009172,1000009172,2,PIPE_MTE2,1625279,1625348
p3,1-1-1000009892,1000009892,2,PIPE_MTE3,1628375,1628916
p3,1-1-3883,3883,2,PIPE_M,1628916,1632012
