variant,event_id,op_id,core,source_core_id,pipe,start,end
recovered,46760,1000018743,1,0,PIPE_MTE2,133393,133394
recovered,46761,1000018818,1,0,PIPE_MTE2,133394,133395
recovered,46762,1000019247,1,0,PIPE_MTE2,133395,133396
recovered,46763,6979,1,0,PIPE_V,133396,133416
recovered,46764,7119,1,0,PIPE_M,133408,133484
recovered,46765,6980,1,0,PIPE_V,133416,133460
recovered,46766,6983,1,0,PIPE_V,133460,133480
recovered,46767,1000018544,1,0,PIPE_MTE3,133460,133469
recovered,46768,6984,1,0,PIPE_V,133480,133524
recovered,46769,7012,1,0,PIPE_M,133484,133560
recovered,46770,6987,1,0,PIPE_V,133524,133544
recovered,46771,1000018550,1,0,PIPE_MTE3,133524,133533
recovered,46772,6988,1,0,PIPE_V,133544,133588
recovered,46773,7219,1,0,PIPE_M,133560,133636
recovered,46774,1000018577,1,0,PIPE_MTE3,133560,133578
recovered,46775,7079,1,0,PIPE_V,133588,133608
recovered,46776,7080,1,0,PIPE_V,133608,133652
recovered,46777,7016,1,0,PIPE_M,133636,133712
recovered,46778,7083,1,0,PIPE_V,133652,133672
recovered,46779,1000018616,1,0,PIPE_MTE3,133652,133661
recovered,46780,7084,1,0,PIPE_V,133672,133716
recovered,46781,7223,1,0,PIPE_M,133712,133788
recovered,46782,1000018580,1,0,PIPE_MTE3,133712,133733
recovered,46783,7087,1,0,PIPE_V,133716,133736
recovered,46784,7088,1,0,PIPE_V,133736,133780
recovered,46785,7091,1,0,PIPE_V,133780,133800
recovered,46786,7116,1,0,PIPE_M,133788,133864
recovered,46787,7092,1,0,PIPE_V,133800,133844
recovered,46788,7183,1,0,PIPE_V,133844,133864
recovered,46789,7118,1,0,PIPE_M,133864,133940
recovered,46790,7184,1,0,PIPE_V,133864,133908
recovered,46791,1000018640,1,0,PIPE_MTE3,133864,133882
recovered,46792,7187,1,0,PIPE_V,133908,133928
recovered,46793,7188,1,0,PIPE_V,133928,133972
recovered,46794,7120,1,0,PIPE_M,133940,134016
recovered,46795,7191,1,0,PIPE_V,133972,133992
recovered,46796,7192,1,0,PIPE_V,133992,134036
recovered,46797,7218,1,0,PIPE_M,134016,134092
recovered,46798,1000018643,1,0,PIPE_MTE3,134016,134047
recovered,46799,7195,1,0,PIPE_V,134036,134056
recovered,46800,7196,1,0,PIPE_V,134056,134100
recovered,46801,7220,1,0,PIPE_M,134092,134168
recovered,46802,7287,1,0,PIPE_V,134100,134120
recovered,46803,7288,1,0,PIPE_V,134120,134164
recovered,46804,7291,1,0,PIPE_V,134164,134184
recovered,46805,7222,1,0,PIPE_M,134168,134244
recovered,46806,1000018697,1,0,PIPE_MTE3,134168,134204
recovered,46807,7292,1,0,PIPE_V,134184,134228
recovered,46808,7295,1,0,PIPE_V,134228,134248
recovered,46809,1000018745,1,0,PIPE_MTE3,134228,134246
recovered,46810,7224,1,0,PIPE_M,134244,134320
recovered,46811,7296,1,0,PIPE_V,134248,134292
recovered,46812,7299,1,0,PIPE_V,134292,134312
recovered,46813,7300,1,0,PIPE_V,134312,134356
recovered,46814,7322,1,0,PIPE_M,134320,134396
recovered,46815,1000018700,1,0,PIPE_MTE3,134320,134342
recovered,46816,7391,1,0,PIPE_V,134356,134376
recovered,46817,1000018748,1,0,PIPE_MTE3,134356,134365
recovered,46818,7392,1,0,PIPE_V,134376,134420
recovered,46819,7324,1,0,PIPE_M,134396,134472
recovered,46820,1000018766,1,0,PIPE_MTE3,134396,134414
recovered,46821,7395,1,0,PIPE_V,134420,134440
recovered,46822,7396,1,0,PIPE_V,134440,134484
recovered,46823,1000018953,1,0,PIPE_MTE2,134471,134488
recovered,46824,7326,1,0,PIPE_M,134472,134548
recovered,46825,1000018769,1,0,PIPE_MTE3,134472,134498
recovered,46826,7834,1,0,PIPE_V,134484,134504
recovered,46827,1000018820,1,0,PIPE_MTE3,134498,134507
recovered,46828,7835,1,0,PIPE_V,134504,134548
recovered,46829,7328,1,0,PIPE_M,134548,134624
recovered,46830,7838,1,0,PIPE_V,134548,134568
recovered,46831,1000018956,1,0,PIPE_MTE2,134549,134558
recovered,46832,7839,1,0,PIPE_V,134568,134612
recovered,46833,1000018959,1,0,PIPE_MTE2,134599,134608
recovered,46834,7842,1,0,PIPE_V,134612,134632
recovered,46835,7426,1,0,PIPE_M,134624,134700
recovered,46836,1000018775,1,0,PIPE_MTE3,134624,134642
recovered,46837,7843,1,0,PIPE_V,134632,134676
recovered,46838,1000019183,1,0,PIPE_MTE3,134642,134651
recovered,46839,1000018962,1,0,PIPE_MTE2,134665,134674
recovered,46840,1000019376,1,0,PIPE_MTE2,134674,134675
recovered,46841,1000019508,1,0,PIPE_MTE2,134675,134676
recovered,46842,7846,1,0,PIPE_V,134676,134696
recovered,46843,1000019100,1,0,PIPE_MTE2,134676,134694
recovered,46844,7847,1,0,PIPE_V,134696,134740
recovered,46845,7428,1,0,PIPE_M,134700,134776
recovered,46846,7938,1,0,PIPE_V,134740,134760
recovered,46847,1000019189,1,0,PIPE_MTE3,134740,134749
recovered,46848,7939,1,0,PIPE_V,134760,134804
recovered,46849,7635,1,0,PIPE_M,134776,134852
recovered,46850,1000018841,1,0,PIPE_MTE3,134776,134794
recovered,46851,7942,1,0,PIPE_V,134804,134824
recovered,46852,7943,1,0,PIPE_V,134824,134868
recovered,46853,7637,1,0,PIPE_M,134852,134928
recovered,46854,1000018982,1,0,PIPE_MTE3,134852,134870
recovered,46855,7946,1,0,PIPE_V,134868,134888
recovered,46856,1000019252,1,0,PIPE_MTE3,134870,134879
recovered,46857,7947,1,0,PIPE_V,134888,134932
recovered,46858,7639,1,0,PIPE_M,134928,135004
recovered,46859,1000018985,1,0,PIPE_MTE3,134928,134946
recovered,46860,7950,1,0,PIPE_V,134932,134952
recovered,46861,7951,1,0,PIPE_V,134952,134996
recovered,46862,8042,1,0,PIPE_V,134996,135016
recovered,46863,1000019261,1,0,PIPE_MTE3,134996,135005
recovered,46864,7641,1,0,PIPE_M,135004,135080
recovered,46865,8043,1,0,PIPE_V,135016,135060
recovered,46866,8046,1,0,PIPE_V,135060,135080
recovered,46867,7869,1,0,PIPE_M,135080,135156
recovered,46868,8047,1,0,PIPE_V,135080,135124
recovered,46869,1000018991,1,0,PIPE_MTE3,135080,135098
recovered,46870,8050,1,0,PIPE_V,135124,135144
recovered,46871,1000019324,1,0,PIPE_MTE3,135124,135133
recovered,46872,8051,1,0,PIPE_V,135144,135188
recovered,46873,7871,1,0,PIPE_M,135156,135232
recovered,46874,8054,1,0,PIPE_V,135188,135208
recovered,46875,8055,1,0,PIPE_V,135208,135252
recovered,46876,7873,1,0,PIPE_M,135232,135308
recovered,46877,1000019204,1,0,PIPE_MTE3,135232,135250
recovered,46878,8146,1,0,PIPE_V,135252,135272
recovered,46879,1000019333,1,0,PIPE_MTE3,135252,135261
recovered,46880,8147,1,0,PIPE_V,135272,135316
recovered,46881,7875,1,0,PIPE_M,135308,135384
recovered,46882,8150,1,0,PIPE_V,135316,135336
recovered,46883,8151,1,0,PIPE_V,135336,135380
recovered,46884,8154,1,0,PIPE_V,135380,135400
recovered,46885,7973,1,0,PIPE_M,135384,135460
recovered,46886,1000019210,1,0,PIPE_MTE3,135384,135408
recovered,46887,8155,1,0,PIPE_V,135400,135444
recovered,46888,1000019378,1,0,PIPE_MTE3,135408,135420
recovered,46889,8158,1,0,PIPE_V,135444,135464
recovered,46890,7975,1,0,PIPE_M,135460,135536
recovered,46891,8159,1,0,PIPE_V,135464,135508
recovered,46892,8250,1,0,PIPE_V,135508,135528
recovered,46893,1000019381,1,0,PIPE_MTE3,135508,135517
recovered,46894,8251,1,0,PIPE_V,135528,135572
recovered,46895,7977,1,0,PIPE_M,135536,135612
recovered,46896,8254,1,0,PIPE_V,135572,135592
recovered,46897,8255,1,0,PIPE_V,135592,135636
recovered,46898,7979,1,0,PIPE_M,135612,135688
recovered,46899,8258,1,0,PIPE_V,135636,135656
recovered,46900,1000019444,1,0,PIPE_MTE3,135636,135647
recovered,46901,1000019250,1,0,PIPE_MTE2,135649,135658
recovered,46902,8259,1,0,PIPE_V,135656,135700
recovered,46903,1000019115,1,0,PIPE_MTE2,135658,135676
recovered,46904,8077,1,0,PIPE_M,135688,135764
recovered,46905,1000019279,1,0,PIPE_MTE3,135688,135706
recovered,46906,8262,1,0,PIPE_V,135700,135720
recovered,46907,1000019256,1,0,PIPE_MTE2,135713,135722
recovered,46908,8263,1,0,PIPE_V,135720,135764
recovered,46909,8079,1,0,PIPE_M,135764,135840
recovered,46910,8354,1,0,PIPE_V,135764,135784
recovered,46911,1000019450,1,0,PIPE_MTE3,135764,135774
recovered,46912,1000019259,1,0,PIPE_MTE2,135777,135795
recovered,46913,8355,1,0,PIPE_V,135784,135828
recovered,46914,1000019127,1,0,PIPE_MTE2,135795,135818
recovered,46915,1000019142,1,0,PIPE_MTE2,135818,135836
recovered,46916,8358,1,0,PIPE_V,135828,135848
recovered,46917,7974,1,0,PIPE_M,135840,135916
recovered,46918,1000019265,1,0,PIPE_MTE2,135841,135850
recovered,46919,8359,1,0,PIPE_V,135848,135892
recovered,46920,8362,1,0,PIPE_V,135892,135912
recovered,46921,1000019510,1,0,PIPE_MTE3,135892,135901
recovered,46922,8363,1,0,PIPE_V,135912,135956
recovered,46923,1000019322,1,0,PIPE_MTE2,135914,135923
recovered,46924,7976,1,0,PIPE_M,135916,135992
recovered,46925,8366,1,0,PIPE_V,135956,135976
recovered,46926,8367,1,0,PIPE_V,135976,136020
recovered,46927,7978,1,0,PIPE_M,135992,136068
recovered,46928,1000019328,1,0,PIPE_MTE2,135995,136004
recovered,46929,8458,1,0,PIPE_V,136020,136040
recovered,46930,1000019513,1,0,PIPE_MTE3,136020,136029
recovered,46931,8459,1,0,PIPE_V,136040,136084
recovered,46932,7980,1,0,PIPE_M,136068,136144
recovered,46933,8462,1,0,PIPE_V,136084,136104
recovered,46934,8463,1,0,PIPE_V,136104,136148
recovered,46935,8078,1,0,PIPE_M,136144,136220
recovered,46936,1000019282,1,0,PIPE_MTE3,136144,136162
recovered,46937,8466,1,0,PIPE_V,136148,136168
recovered,46938,1000019576,1,0,PIPE_MTE3,136162,136171
recovered,46939,8467,1,0,PIPE_V,136168,136212
recovered,46940,8470,1,0,PIPE_V,136212,136232
recovered,46941,8080,1,0,PIPE_M,136220,136296
recovered,46942,8471,1,0,PIPE_V,136232,136276
recovered,46943,8562,1,0,PIPE_V,136276,136296
recovered,46944,1000019582,1,0,PIPE_MTE3,136276,136285
recovered,46945,8081,1,0,PIPE_M,136296,136372
recovered,46946,8563,1,0,PIPE_V,136296,136340
recovered,46947,8566,1,0,PIPE_V,136340,136360
recovered,46948,8567,1,0,PIPE_V,136360,136404
recovered,46949,8083,1,0,PIPE_M,136372,136448
recovered,46950,8570,1,0,PIPE_V,136404,136424
recovered,46951,1000019645,1,0,PIPE_MTE3,136404,136413
recovered,46952,8571,1,0,PIPE_V,136424,136468
recovered,46953,8181,1,0,PIPE_M,136448,136524
recovered,46954,1000019345,1,0,PIPE_MTE3,136448,136466
recovered,46955,8574,1,0,PIPE_V,136468,136488
recovered,46956,8575,1,0,PIPE_V,136488,136532
recovered,46957,8183,1,0,PIPE_M,136524,136600
recovered,46958,8664,1,0,PIPE_V,136532,136545
recovered,46959,1000019651,1,0,PIPE_MTE3,136532,136550
recovered,46960,8665,1,0,PIPE_V,136545,136558
recovered,46961,8666,1,0,PIPE_V,136558,136578
recovered,46962,8667,1,0,PIPE_V,136578,136622
recovered,46963,8185,1,0,PIPE_M,136600,136676
recovered,46964,1000019399,1,0,PIPE_MTE3,136600,136618
recovered,46965,1000019723,1,0,PIPE_MTE3,136618,136619
recovered,46966,8668,1,0,PIPE_V,136622,136642
recovered,46967,1000019726,1,0,PIPE_MTE3,136622,136631
recovered,46968,8669,1,0,PIPE_V,136642,136686
recovered,46969,8187,1,0,PIPE_M,136676,136752
recovered,46970,8670,1,0,PIPE_V,136686,136706
recovered,46971,8671,1,0,PIPE_V,136706,136750
recovered,46972,8672,1,0,PIPE_V,136750,136770
recovered,46973,8285,1,0,PIPE_M,136752,136828
recovered,46974,1000019405,1,0,PIPE_MTE3,136752,136780
recovered,46975,8673,1,0,PIPE_V,136770,136814
recovered,46976,1000019729,1,0,PIPE_MTE3,136780,136804
recovered,46977,8676,1,0,PIPE_V,136814,136834
recovered,46978,1000019732,1,0,PIPE_MTE3,136814,136832
recovered,46979,8287,1,0,PIPE_M,136828,136904
recovered,46980,8677,1,0,PIPE_V,136834,136878
recovered,46981,8680,1,0,PIPE_V,136878,136898
recovered,46982,8681,1,0,PIPE_V,136898,136942
recovered,46983,8289,1,0,PIPE_M,136904,136980
recovered,46984,1000019462,1,0,PIPE_MTE3,136904,136931
recovered,46985,8674,1,0,PIPE_V,136942,136962
recovered,46986,1000019738,1,0,PIPE_MTE3,136942,136951
recovered,46987,8675,1,0,PIPE_V,136962,137006
recovered,46988,8291,1,0,PIPE_M,136980,137056
recovered,46989,8678,1,0,PIPE_V,137006,137026
recovered,46990,8679,1,0,PIPE_V,137026,137070
recovered,46991,8389,1,0,PIPE_M,137056,137132
recovered,46992,1000019468,1,0,PIPE_MTE3,137056,137090
recovered,46993,7095,1,0,PIPE_V,137070,137090
recovered,46994,7096,1,0,PIPE_V,137090,137134
recovered,46995,1000019735,1,0,PIPE_MTE3,137090,137108
recovered,46996,8391,1,0,PIPE_M,137132,137208
recovered,46997,7511,1,0,PIPE_V,137134,137154
recovered,46998,7512,1,0,PIPE_V,137154,137198
recovered,46999,8058,1,0,PIPE_V,137198,137218
recovered,47000,8393,1,0,PIPE_M,137208,137284
recovered,47001,8059,1,0,PIPE_V,137218,137262
recovered,47002,8266,1,0,PIPE_V,137262,137282
recovered,47003,8267,1,0,PIPE_V,137282,137326
recovered,47004,8395,1,0,PIPE_M,137284,137360
recovered,47005,8474,1,0,PIPE_V,137326,137346
recovered,47006,8475,1,0,PIPE_V,137346,137390
recovered,47007,8493,1,0,PIPE_M,137360,137436
recovered,47008,1000019537,1,0,PIPE_MTE3,137360,137403
recovered,47009,1000019049,1,0,PIPE_MTE2,137382,137385
recovered,47010,1000019607,1,0,PIPE_MTE2,137385,137409
recovered,47011,7705,1,0,PIPE_V,137390,137410
recovered,47012,1000018773,1,0,PIPE_MTE2,137409,137446
recovered,47013,7706,1,0,PIPE_V,137410,137454
recovered,47014,8495,1,0,PIPE_M,137436,137512
recovered,47015,1000018839,1,0,PIPE_MTE2,137446,137499
recovered,47016,7709,1,0,PIPE_V,137454,137474
recovered,47017,7710,1,0,PIPE_V,137474,137518
recovered,47018,1000018497,1,0,PIPE_MTE2,137499,137544
recovered,47019,8497,1,0,PIPE_M,137512,137588
recovered,47020,7713,1,0,PIPE_V,137518,137538
recovered,47021,1000019054,1,0,PIPE_MTE3,137518,137545
recovered,47022,7714,1,0,PIPE_V,137538,137582
recovered,47023,1000018500,1,0,PIPE_MTE2,137544,137580
recovered,47024,1000018989,1,0,PIPE_MTE2,137580,137616
recovered,47025,7717,1,0,PIPE_V,137582,137602
recovered,47026,8597,1,0,PIPE_M,137588,137664
recovered,47027,7718,1,0,PIPE_V,137602,137646
recovered,47028,1000019202,1,0,PIPE_MTE2,137616,137655
recovered,47029,8578,1,0,PIPE_V,137646,137666
recovered,47030,1000019060,1,0,PIPE_MTE3,137646,137673
recovered,47031,1000019208,1,0,PIPE_MTE2,137655,137697
recovered,47032,8601,1,0,PIPE_M,137664,137740
recovered,47033,8579,1,0,PIPE_V,137666,137710
recovered,47034,1000019343,1,0,PIPE_MTE2,137697,137742
recovered,47035,7719,1,0,PIPE_V,137710,137730
recovered,47036,1000019654,1,0,PIPE_MTE3,137710,137737
recovered,47037,7720,1,0,PIPE_V,137730,137774
recovered,47038,7739,1,0,PIPE_M,137740,137816
recovered,47039,1000019397,1,0,PIPE_MTE2,137742,137778
recovered,47040,7125,1,0,PIPE_V,137774,137802
recovered,47041,1000019403,1,0,PIPE_MTE2,137778,137814
recovered,47042,7227,1,0,PIPE_V,137802,137830
recovered,47043,1000019460,1,0,PIPE_MTE2,137814,137850
recovered,47044,7741,1,0,PIPE_M,137816,137892
recovered,47045,7229,1,0,PIPE_V,137830,137858
recovered,47046,1000019466,1,0,PIPE_MTE2,137850,137886
recovered,47047,7333,1,0,PIPE_V,137858,137886
recovered,47048,7435,1,0,PIPE_V,137886,137914
recovered,47049,1000019529,1,0,PIPE_MTE2,137886,137950
recovered,47050,7743,1,0,PIPE_M,137892,137968
recovered,47051,1000019072,1,0,PIPE_MTE3,137892,137961
recovered,47052,6915,1,0,PIPE_V,137914,137942
recovered,47053,6916,1,0,PIPE_V,137942,137970
recovered,47054,1000018482,1,0,PIPE_MTE2,137950,137986
recovered,47055,1000018706,1,0,PIPE_MTE3,137961,138033
recovered,47056,7745,1,0,PIPE_M,137968,138044
recovered,47057,6917,1,0,PIPE_V,137970,137998
recovered,47058,1000019535,1,0,PIPE_MTE2,137986,138058
recovered,47059,6918,1,0,PIPE_V,137998,138026
recovered,47060,7645,1,0,PIPE_V,138026,138054
recovered,47061,1000018844,1,0,PIPE_MTE3,138033,138105
recovered,47062,8702,1,0,PIPE_M,138044,138120
recovered,47063,7878,1,0,PIPE_V,138054,138082
recovered,47064,1000019595,1,0,PIPE_MTE2,138058,138130
recovered,47065,7880,1,0,PIPE_V,138082,138110
recovered,47066,1000019078,1,0,PIPE_MTE3,138105,138177
recovered,47067,7982,1,0,PIPE_V,138110,138138
recovered,47068,8706,1,0,PIPE_M,138120,138196
recovered,47069,1000019601,1,0,PIPE_MTE2,138130,138202
recovered,47070,7984,1,0,PIPE_V,138138,138166
recovered,47071,8086,1,0,PIPE_V,138166,138194
recovered,47072,1000018994,1,0,PIPE_MTE3,138177,138249
recovered,47073,8088,1,0,PIPE_V,138194,138222
recovered,47074,8708,1,0,PIPE_M,138196,138272
recovered,47075,1000019664,1,0,PIPE_MTE2,138202,138274
recovered,47076,8190,1,0,PIPE_V,138222,138250
recovered,47077,1000019747,1,0,PIPE_MTE3,138249,138321
recovered,47078,8192,1,0,PIPE_V,138250,138278
recovered,47079,8705,1,0,PIPE_M,138272,138348
recovered,47080,1000019667,1,0,PIPE_MTE2,138274,138346
recovered,47081,8294,1,0,PIPE_V,138278,138306
recovered,47082,8296,1,0,PIPE_V,138306,138334
recovered,47083,1000019285,1,0,PIPE_MTE3,138321,138393
recovered,47084,8398,1,0,PIPE_V,138334,138362
recovered,47085,1000019151,1,0,PIPE_MTE2,138346,138415
recovered,47086,6914,1,0,PIPE_M,138348,138424
recovered,47087,8400,1,0,PIPE_V,138362,138390
recovered,47088,8502,1,0,PIPE_V,138390,138418
recovered,47089,1000019291,1,0,PIPE_MTE3,138393,138455
recovered,47090,1000019532,1,0,PIPE_MTE2,138415,138482
recovered,47091,8504,1,0,PIPE_V,138418,138446
recovered,47092,7122,1,0,PIPE_M,138424,138500
recovered,47093,8606,1,0,PIPE_V,138446,138474
recovered,47094,1000019750,1,0,PIPE_MTE3,138455,138527
recovered,47095,8608,1,0,PIPE_V,138474,138502
recovered,47096,1000019598,1,0,PIPE_MTE2,138482,138554
recovered,47097,7538,1,0,PIPE_M,138500,138576
recovered,47098,7983,1,0,PIPE_V,138502,138530
recovered,47099,1000019408,1,0,PIPE_MTE3,138527,138588
recovered,47100,8087,1,0,PIPE_V,138530,138558
recovered,47101,6919,1,0,PIPE_V,138558,138586
recovered,47102,8085,1,0,PIPE_M,138576,138652
recovered,47103,6920,1,0,PIPE_V,138586,138614
recovered,47104,1000019411,1,0,PIPE_MTE3,138588,138642
recovered,47105,8399,1,0,PIPE_V,138614,138642
recovered,47106,8503,1,0,PIPE_V,138642,138670
recovered,47107,1000019540,1,0,PIPE_MTE3,138642,138696
recovered,47108,8293,1,0,PIPE_M,138652,138728
recovered,47109,8090,1,0,PIPE_V,138670,138698
recovered,47110,1000019546,1,0,PIPE_MTE3,138696,138750
recovered,47111,6889,1,0,PIPE_V,138698,138718
recovered,47112,8501,1,0,PIPE_M,138728,138804
recovered,47113,1000019669,1,0,PIPE_MTE3,138750,138819
recovered,47114,1000018647,1,0,PIPE_MTE2,138760,138832
recovered,47115,7746,1,0,PIPE_M,138804,138880
recovered,47116,1000019672,1,0,PIPE_MTE3,138819,138891
recovered,47117,7128,1,0,PIPE_V,138832,138860
recovered,47118,1000019070,1,0,PIPE_MTE2,138832,138904
recovered,47119,8506,1,0,PIPE_V,138860,138888
recovered,47120,1000019288,1,0,PIPE_MTE3,138891,138963
recovered,47121,7747,1,0,PIPE_V,138904,138932
recovered,47122,1000019076,1,0,PIPE_MTE2,138904,138976
recovered,47123,1000019543,1,0,PIPE_MTE3,138963,139035
recovered,47124,7749,1,0,PIPE_V,138976,139004
recovered,47125,1000018782,1,0,PIPE_MTE2,138976,139045
recovered,47126,7336,1,0,PIPE_V,139045,139073
recovered,47127,1000018704,1,0,PIPE_MTE2,139045,139099
recovered,47128,7231,1,0,PIPE_V,139099,139127
recovered,47129,1000023274,1,0,PIPE_MTE2,139099,139219
recovered,47130,8712,1,0,PIPE_V,139127,139155
recovered,47131,1000018709,1,0,PIPE_MTE3,139127,139198
recovered,47132,1000019753,1,0,PIPE_MTE3,139198,139239
recovered,47133,13545,1,0,PIPE_M,139219,141279
recovered,47134,1000018905,1,0,PIPE_MTE2,139219,139247
recovered,47135,1000018908,1,0,PIPE_MTE2,139247,139265
recovered,47136,7543,1,0,PIPE_V,139265,139293
recovered,47137,1000018911,1,0,PIPE_MTE2,139265,139283
recovered,47138,1000018914,1,0,PIPE_MTE2,139283,139301
recovered,47139,7544,1,0,PIPE_V,139301,139329
recovered,47140,1000019217,1,0,PIPE_MTE2,139301,139319
recovered,47141,1000019220,1,0,PIPE_MTE2,139319,139337
recovered,47142,6890,1,0,PIPE_V,139329,139349
recovered,47143,6893,1,0,PIPE_V,139349,139369
recovered,47144,1000019349,1,0,PIPE_MTE2,139366,139384
recovered,47145,6898,1,0,PIPE_V,139369,139382
recovered,47146,7882,1,0,PIPE_V,139382,139410
recovered,47147,7883,1,0,PIPE_V,139410,139438
recovered,47148,6894,1,0,PIPE_V,139438,139458
recovered,47149,1000019472,1,0,PIPE_MTE2,139438,139456
recovered,47150,8091,1,0,PIPE_V,139458,139486
recovered,47151,6993,1,0,PIPE_V,139486,139506
recovered,47152,6994,1,0,PIPE_V,139506,139526
recovered,47153,1000019475,1,0,PIPE_MTE2,139510,139546
recovered,47154,6900,1,0,PIPE_V,139526,139539
recovered,47155,8298,1,0,PIPE_V,139539,139567
recovered,47156,8299,1,0,PIPE_V,139567,139595
recovered,47157,6997,1,0,PIPE_V,139595,139615
recovered,47158,6998,1,0,PIPE_V,139615,139635
recovered,47159,7097,1,0,PIPE_V,139635,139655
recovered,47160,7098,1,0,PIPE_V,139655,139675
recovered,47161,1000019604,1,0,PIPE_MTE2,139695,139731
recovered,47162,8507,1,0,PIPE_V,139731,139759
recovered,47163,1000018887,1,0,PIPE_MTE2,139731,139749
recovered,47164,1000018890,1,0,PIPE_MTE2,139749,139769
recovered,47165,7101,1,0,PIPE_V,139759,139779
recovered,47166,1000019181,1,0,PIPE_MTE2,139769,139796
recovered,47167,7102,1,0,PIPE_V,139779,139799
recovered,47168,1000019187,1,0,PIPE_MTE2,139796,139823
recovered,47169,7201,1,0,PIPE_V,139799,139819
recovered,47170,7202,1,0,PIPE_V,139819,139839
recovered,47171,1000019331,1,0,PIPE_MTE2,139823,139850
recovered,47172,7205,1,0,PIPE_V,139839,139859
recovered,47173,1000019442,1,0,PIPE_MTE2,139850,139875
recovered,47174,7206,1,0,PIPE_V,139859,139879
recovered,47175,1000019448,1,0,PIPE_MTE2,139875,139894
recovered,47176,7305,1,0,PIPE_V,139879,139899
recovered,47177,1000019580,1,0,PIPE_MTE2,139894,139912
recovered,47178,6892,1,0,PIPE_V,139899,139919
recovered,47179,1000019643,1,0,PIPE_MTE2,139912,139932
recovered,47180,7309,1,0,PIPE_V,139919,139939
recovered,47181,1000018484,1,0,PIPE_MTE3,139919,139922
recovered,47182,1000019649,1,0,PIPE_MTE2,139932,139950
recovered,47183,6896,1,0,PIPE_V,139939,139959
recovered,47184,1000018650,1,0,PIPE_MTE2,139950,139988
recovered,47185,7409,1,0,PIPE_V,139959,139979
recovered,47186,1000018487,1,0,PIPE_MTE3,139959,139962
recovered,47187,6996,1,0,PIPE_V,139979,139999
recovered,47188,1000018785,1,0,PIPE_MTE2,139988,140028
recovered,47189,6999,1,0,PIPE_V,139999,140019
recovered,47190,1000018559,1,0,PIPE_MTE3,139999,140002
recovered,47191,7000,1,0,PIPE_V,140019,140039
recovered,47192,1000018562,1,0,PIPE_MTE3,140019,140022
recovered,47193,7099,1,0,PIPE_V,140039,140059
recovered,47194,1000018565,1,0,PIPE_MTE3,140039,140041
recovered,47195,7514,1,0,PIPE_V,140059,140079
recovered,47196,1000018622,1,0,PIPE_MTE3,140059,140061
recovered,47197,7103,1,0,PIPE_V,140079,140099
recovered,47198,7518,1,0,PIPE_V,140099,140119
recovered,47199,1000018625,1,0,PIPE_MTE3,140099,140100
recovered,47200,7203,1,0,PIPE_V,140119,140139
recovered,47201,7618,1,0,PIPE_V,140139,140159
recovered,47202,1000018685,1,0,PIPE_MTE3,140139,140140
recovered,47203,7207,1,0,PIPE_V,140159,140179
recovered,47204,7622,1,0,PIPE_V,140179,140199
recovered,47205,1000018688,1,0,PIPE_MTE3,140179,140180
recovered,47206,7852,1,0,PIPE_V,140199,140219
recovered,47207,7853,1,0,PIPE_V,140219,140239
recovered,47208,7856,1,0,PIPE_V,140239,140259
recovered,47209,7857,1,0,PIPE_V,140259,140279
recovered,47210,7956,1,0,PIPE_V,140279,140299
recovered,47211,7957,1,0,PIPE_V,140299,140319
recovered,47212,7960,1,0,PIPE_V,140319,140339
recovered,47213,7961,1,0,PIPE_V,140339,140359
recovered,47214,8060,1,0,PIPE_V,140359,140379
recovered,47215,8061,1,0,PIPE_V,140379,140399
recovered,47216,1000018755,1,0,PIPE_MTE2,140391,140392
recovered,47217,8064,1,0,PIPE_V,140399,140419
recovered,47218,8065,1,0,PIPE_V,140419,140439
recovered,47219,1000018758,1,0,PIPE_MTE2,140431,140432
recovered,47220,8164,1,0,PIPE_V,140439,140459
recovered,47221,7620,1,0,PIPE_V,140459,140479
recovered,47222,1000018824,1,0,PIPE_MTE2,140471,140472
recovered,47223,8168,1,0,PIPE_V,140479,140499
recovered,47224,1000018967,1,0,PIPE_MTE3,140479,140480
recovered,47225,1000018827,1,0,PIPE_MTE2,140491,140492
recovered,47226,7624,1,0,PIPE_V,140499,140519
recovered,47227,1000018830,1,0,PIPE_MTE2,140511,140512
recovered,47228,8268,1,0,PIPE_V,140519,140539
recovered,47229,1000018973,1,0,PIPE_MTE3,140519,140520
recovered,47230,1000018893,1,0,PIPE_MTE2,140530,140531
recovered,47231,8269,1,0,PIPE_V,140539,140559
recovered,47232,8272,1,0,PIPE_V,140559,140579
recovered,47233,1000018896,1,0,PIPE_MTE2,140570,140571
recovered,47234,8273,1,0,PIPE_V,140579,140599
recovered,47235,8372,1,0,PIPE_V,140599,140619
recovered,47236,1000018965,1,0,PIPE_MTE2,140609,140610
recovered,47237,7959,1,0,PIPE_V,140619,140639
recovered,47238,8376,1,0,PIPE_V,140639,140659
recovered,47239,1000019267,1,0,PIPE_MTE3,140639,140640
recovered,47240,1000018971,1,0,PIPE_MTE2,140649,140650
recovered,47241,7963,1,0,PIPE_V,140659,140679
recovered,47242,8476,1,0,PIPE_V,140679,140699
recovered,47243,1000019270,1,0,PIPE_MTE3,140679,140680
recovered,47244,8063,1,0,PIPE_V,140699,140719
recovered,47245,8480,1,0,PIPE_V,140719,140739
